"","X2.5.","X25.","X50.","X75.","X97.5.","coda_quantile","param","quant","sp"
"84",-0.165022558801139,-0.114924807616779,-0.0899328894145471,-0.062085034778472,-0.0092633430171174,"quantile_0.5","prop_change","0.5","LODI"
"85",1.01481161960542,1.02353120665361,1.0281866934757,1.03276259401929,1.04183974037569,"quantile_0","beta0","0","LIKE"
"86",-0.169263738673014,-0.156540413306283,-0.150157866357111,-0.143693971837099,-0.131161991757637,"quantile_0","beta1","0","LIKE"
"87",0.17183279101319,0.175675742799156,0.177855816306926,0.180131478616074,0.184841706840137,"quantile_0","sigma","0","LIKE"
"88",-0.321567745481263,-0.302244159563392,-0.292001648200213,-0.281539778820024,-0.261317793258687,"quantile_0","prop_change","0","LIKE"
"89",1.03674916029268,1.04347090873738,1.04688482215192,1.050338091067,1.05682733488146,"quantile_0.05","beta0","0.05","LIKE"
"90",-0.0766021487673152,-0.066655690432612,-0.0613902998219138,-0.0561219716045967,-0.0458295379117474,"quantile_0.05","beta1","0.05","LIKE"
"91",0.125742862645054,0.129057027378792,0.130851650455527,0.132740601144626,0.136365179772201,"quantile_0.05","sigma","0.05","LIKE"
"92",-0.161043987942186,-0.142249334843445,-0.13149485413354,-0.120752759524113,-0.100992598991392,"quantile_0.05","prop_change","0.05","LIKE"
"93",1.06293180140097,1.06756457487591,1.06993408172586,1.07236921597961,1.0767564835378,"quantile_0.1","beta0","0.1","LIKE"
"94",0.0218787370319858,0.029458821071885,0.0336812769352093,0.0377544933935553,0.0453023655669387,"quantile_0.1","beta1","0.1","LIKE"
"95",0.0808957333671468,0.0833889670953537,0.0847902201174516,0.0861905392661733,0.0889464753948947,"quantile_0.1","sigma","0.1","LIKE"
"96",0.0513673352159971,0.0703148837416923,0.0803829493006768,0.090809598679763,0.109298108268483,"quantile_0.1","prop_change","0.1","LIKE"
"97",1.0879258988123,1.09140704966682,1.09321321025201,1.09512428464167,1.09877895221834,"quantile_0.2","beta0","0.2","LIKE"
"98",0.0543058209561311,0.0605300448205225,0.0638828604147788,0.0672804342185543,0.0736982758657563,"quantile_0.2","beta1","0.2","LIKE"
"99",0.0570706901286885,0.0590109613390709,0.0600913585140511,0.0612370451293865,0.0634059379524162,"quantile_0.2","sigma","0.2","LIKE"
"100",0.133348289503157,0.149689776242437,0.158571415486221,0.167468673463044,0.185151698398056,"quantile_0.2","prop_change","0.2","LIKE"
"101",1.11215406131439,1.11536916682503,1.11709645160445,1.11892944270018,1.12225180196006,"quantile_0.3","beta0","0.3","LIKE"
"102",0.0583596237220683,0.0639847156010464,0.0669177718119531,0.069844207428972,0.0754212095955474,"quantile_0.3","beta1","0.3","LIKE"
"103",0.0443422765460854,0.0460358462617136,0.0470141903729284,0.0480525934287682,0.0501265100598472,"quantile_0.3","sigma","0.3","LIKE"
"104",0.143015955112577,0.158416418610417,0.166508662802781,0.174338305519593,0.190373444681748,"quantile_0.3","prop_change","0.3","LIKE"
"105",1.13125287820507,1.13477586504076,1.13657155123896,1.13831154217182,1.14183954805664,"quantile_0.4","beta0","0.4","LIKE"
"106",0.0587232831296883,0.0641041387850068,0.0669038634385576,0.0697822861426813,0.0751533910229797,"quantile_0.4","beta1","0.4","LIKE"
"107",0.0359677277350563,0.0376826986100991,0.0386749350763048,0.0397132487957602,0.0417800281869118,"quantile_0.4","sigma","0.4","LIKE"
"108",0.145290901288606,0.159046969945933,0.1663860462589,0.173963090124905,0.189617323882414,"quantile_0.4","prop_change","0.4","LIKE"
"109",1.1490175332489,1.15318187067866,1.155442340792,1.15771103891727,1.16196386637039,"quantile_0.5","beta0","0.5","LIKE"
"110",0.0488341504054952,0.054835556150536,0.0578872788180711,0.0610685916252298,0.0668795507576839,"quantile_0.5","beta1","0.5","LIKE"
"111",0.0327611965067797,0.0346291937661548,0.03569148723186,0.036794657015385,0.0391808492116284,"quantile_0.5","sigma","0.5","LIKE"
"112",0.119179752130684,0.134778058344276,0.142743764752831,0.150991400500256,0.167005160805028,"quantile_0.5","prop_change","0.5","LIKE"
