"","size1mm","year","breeding","population","province","figure"
"4685",52,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4686",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4687",30,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4688",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4689",51,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4690",34,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4691",35,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4692",47,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4693",46,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4694",48,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4695",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4696",35,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4697",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4698",46,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4699",47,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4700",46,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4701",38,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4702",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4703",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4704",30,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4705",27,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4706",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4707",33,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4708",37,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4709",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4710",25,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4711",39,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4712",44,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4713",48,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4714",50,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4715",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4716",31,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4717",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4718",34,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4719",32,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4720",24,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4721",27,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4722",35,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4723",17,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4724",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4725",36,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4726",36,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4727",43,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4728",35,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4729",39,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4730",41,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4731",29,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4732",34,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4733",37,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4734",34,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4735",39,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4736",35,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4737",36,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4738",40,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4739",46,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4740",34,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4741",38,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4742",36,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4743",33,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4744",25,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4745",43,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4746",28,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4747",37,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4748",23,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4749",47,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4750",42,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4751",21,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4752",24,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4753",43,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4754",47,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4755",17,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4756",22,2018,1,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4757",63,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4758",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4759",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4760",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4761",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4762",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4763",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4764",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4765",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4766",22,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4767",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4768",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4769",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4770",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4771",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4772",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4773",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4774",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4775",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4776",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4777",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4778",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4779",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4780",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4781",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4782",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4783",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4784",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4785",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4786",18,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4787",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4788",46,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4789",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4790",32,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4791",21,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4792",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4793",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4794",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4795",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4796",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4797",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4798",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4799",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4800",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4801",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4802",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4803",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4804",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4805",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4806",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4807",50,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4808",28,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4809",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4810",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4811",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4812",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4813",26,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4814",32,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4815",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4816",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4817",47,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4818",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4819",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4820",16,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4821",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4822",46,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4823",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4824",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4825",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4826",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4827",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4828",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4829",50,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4830",51,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4831",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4832",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4833",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4834",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4835",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4836",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4837",51,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4838",46,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4839",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4840",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4841",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4842",57,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4843",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4844",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4845",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4846",19,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4847",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4848",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4849",22,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4850",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4851",26,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4852",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4853",24,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4854",22,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4855",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4856",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4857",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4858",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4859",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4860",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4861",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4862",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4863",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4864",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4865",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4866",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4867",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4868",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4869",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4870",46,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4871",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4872",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4873",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4874",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4875",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4876",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4877",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4878",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4879",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4880",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4881",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4882",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4883",32,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4884",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4885",20,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4886",14,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4887",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4888",55,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4889",45,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4890",24,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4891",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4892",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4893",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4894",47,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4895",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4896",29,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4897",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4898",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4899",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4900",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4901",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4902",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4903",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4904",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4905",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4906",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4907",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4908",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4909",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4910",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4911",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4912",47,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4913",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4914",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4915",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4916",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4917",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4918",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4919",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4920",32,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4921",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4922",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4923",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4924",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4925",47,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4926",30,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4927",35,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4928",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4929",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4930",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4931",37,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4932",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4933",26,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4934",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4935",39,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4936",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4937",44,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4938",33,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4939",50,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4940",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4941",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4942",23,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4943",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4944",40,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4945",42,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4946",38,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4947",28,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4948",43,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4949",34,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4950",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4951",29,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4952",27,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4953",41,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4954",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4955",36,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4956",20,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4957",31,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
"4958",23,2018,0,"V_VI","TS_SB_43S_UCV_CV","Spight_1974_Ecology_Fig2"
